,date,open,close,high,low,volume,code
409,2019-09-05,2972.66,2985.86,3015.84,2972.66,305438706.0,sh000001
410,2019-09-06,2996.62,2999.6,2999.94,2981.6,216826035.0,sh000001
411,2019-09-09,3023.78,3024.74,3026.24,3005.69,243377752.0,sh000001
412,2019-09-10,3027.41,3021.2,3027.41,3005.38,240012947.0,sh000001
413,2019-09-11,3029.93,3008.81,3030.56,3004.22,229837362.0,sh000001
414,2019-09-12,3016.63,3031.24,3033.47,3005.19,196968701.0,sh000001
415,2019-09-16,3041.92,3030.75,3042.93,3020.05,221878959.0,sh000001
416,2019-09-17,3023.71,2978.12,3023.71,2970.57,223338061.0,sh000001
417,2019-09-18,2984.08,2985.66,2996.4,2982.4,168046699.0,sh000001
418,2019-09-19,2992.92,2999.28,2999.28,2975.4,162690615.0,sh000001
419,2019-09-20,3004.81,3006.45,3011.34,2996.19,182145302.0,sh000001
420,2019-09-23,2998.4,2977.08,2998.4,2960.83,168139450.0,sh000001
421,2019-09-24,2979.48,2985.34,3002.9,2973.76,163902761.0,sh000001
422,2019-09-25,2977.67,2955.43,2977.67,2955.43,168543135.0,sh000001
423,2019-09-26,2964.48,2929.09,2970.04,2928.26,188932541.0,sh000001
424,2019-09-27,2929.49,2932.17,2939.08,2920.93,132905777.0,sh000001
425,2019-09-30,2927.92,2905.19,2936.48,2905.19,116646811.0,sh000001
426,2019-10-08,2905.76,2913.57,2933.02,2905.76,125535812.0,sh000001
427,2019-10-09,2902.08,2924.86,2924.86,2891.54,130424144.0,sh000001
428,2019-10-10,2923.71,2947.71,2949.24,2918.23,134239752.0,sh000001
429,2019-10-11,2954.82,2973.66,2980.79,2943.01,161203746.0,sh000001
430,2019-10-14,2993.96,3007.88,3026.38,2989.81,208614802.0,sh000001
431,2019-10-15,3005.66,2991.05,3005.66,2986.3,155376904.0,sh000001
432,2019-10-16,2992.61,2978.71,3010.42,2975.92,149885496.0,sh000001
433,2019-10-17,2979.99,2977.33,2986.72,2969.57,122527614.0,sh000001
434,2019-10-18,2982.34,2938.14,2987.2,2933.24,149990678.0,sh000001
435,2019-10-21,2933.9,2939.62,2940.32,2917.69,132475107.0,sh000001
436,2019-10-22,2945.6,2954.38,2954.64,2934.39,117482048.0,sh000001
437,2019-10-23,2952.97,2941.62,2957.3,2934.63,123812881.0,sh000001
438,2019-10-24,2944.01,2940.92,2953.04,2927.06,126540290.0,sh000001
439,2019-10-25,2940.47,2954.93,2958.24,2920.52,136860706.0,sh000001
440,2019-10-28,2958.69,2980.05,2980.13,2956.96,173731481.0,sh000001
441,2019-10-29,2979.04,2954.18,2979.04,2954.18,166110058.0,sh000001
442,2019-10-30,2949.46,2939.32,2953.3,2934.83,158798110.0,sh000001
443,2019-10-31,2944.84,2929.06,2946.75,2923.52,161571483.0,sh000001
444,2019-11-01,2924.34,2958.2,2959.83,2917.15,159907373.0,sh000001
445,2019-11-04,2964.58,2975.49,2983.06,2964.58,167248364.0,sh000001
446,2019-11-05,2977.7,2991.56,3008.31,2968.03,179891593.0,sh000001
447,2019-11-06,2992.04,2978.6,2995.56,2969.72,165263547.0,sh000001
448,2019-11-07,2978.15,2978.71,2988.96,2969.12,136952678.0,sh000001
449,2019-11-08,2993.98,2964.18,2998.76,2962.84,149742107.0,sh000001
450,2019-11-11,2949.96,2909.97,2949.96,2906.77,157916105.0,sh000001
451,2019-11-12,2913.0,2914.82,2918.3,2891.51,129729154.0,sh000001
452,2019-11-13,2913.02,2905.24,2913.86,2893.97,129765841.0,sh000001
453,2019-11-14,2907.74,2909.87,2917.37,2899.62,129145448.0,sh000001
454,2019-11-15,2911.35,2891.34,2917.83,2891.2,135519463.0,sh000001
455,2019-11-18,2889.55,2909.2,2911.38,2884.09,124433177.0,sh000001
456,2019-11-19,2904.28,2933.99,2933.99,2902.85,135417604.0,sh000001
457,2019-11-20,2928.11,2911.05,2930.49,2907.42,137357530.0,sh000001
458,2019-11-21,2902.55,2903.64,2910.36,2891.53,123458607.0,sh000001
459,2019-11-22,2906.24,2885.29,2925.02,2873.99,158623365.0,sh000001
460,2019-11-25,2885.61,2906.17,2906.61,2880.65,178587429.0,sh000001
461,2019-11-26,2912.52,2907.06,2915.04,2897.93,170004663.0,sh000001
462,2019-11-27,2905.4,2903.19,2914.49,2893.42,133862205.0,sh000001
463,2019-11-28,2902.36,2889.69,2909.84,2883.43,119522468.0,sh000001
464,2019-11-29,2885.97,2871.98,2892.39,2858.58,122612968.0,sh000001
465,2019-12-02,2874.45,2875.81,2888.89,2870.24,128755806.0,sh000001
